SRR34280230	SAMN49688397	S_P109	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280230.fastq	Tanzania
SRR34280231	SAMN49688396	S_P108	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280231.fastq	Tanzania
SRR34280232	SAMN49688395	S_P107	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280232.fastq	Tanzania
SRR34280233	SAMN49688394	S_P106	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280233.fastq	Tanzania
SRR34280234	SAMN49687971	S_C062	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280234.fastq	Cote_dIvoire
SRR34280235	SAMN49688393	S_P104	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280235.fastq	Tanzania
SRR34280236	SAMN49688392	S_P103	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280236.fastq	Tanzania
SRR34280237	SAMN49688391	S_P102	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280237.fastq	Tanzania
SRR34280238	SAMN49688390	S_P101	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280238.fastq	Tanzania
SRR34280239	SAMN49688389	S_P100	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280239.fastq	Tanzania
SRR34280240	SAMN49688388	S_P099	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280240.fastq	Tanzania
SRR34280241	SAMN49688387	S_P098	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280241.fastq	Tanzania
SRR34280242	SAMN49688386	S_P097	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280242.fastq	Tanzania
SRR34280243	SAMN49688385	S_P096	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280243.fastq	Tanzania
SRR34280244	SAMN49688384	S_P095	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280244.fastq	Tanzania
SRR34280245	SAMN49687970	S_C061	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280245.fastq	Cote_dIvoire
SRR34280246	SAMN49688383	S_P093	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280246.fastq	Tanzania
SRR34280247	SAMN49688382	S_P092	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280247.fastq	Tanzania
SRR34280248	SAMN49688381	S_P091	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280248.fastq	Tanzania
SRR34280249	SAMN49688380	S_P088	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280249.fastq	Tanzania
SRR34280250	SAMN49688379	S_P087	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280250.fastq	Tanzania
SRR34280251	SAMN49688378	S_P086	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280251.fastq	Tanzania
SRR34280252	SAMN49688377	S_P085	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280252.fastq	Tanzania
SRR34280253	SAMN49688376	S_P084	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280253.fastq	Tanzania
SRR34280254	SAMN49688375	S_P082	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280254.fastq	Tanzania
SRR34280255	SAMN49688374	S_P080	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280255.fastq	Tanzania
SRR34280256	SAMN49687969	S_C060	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280256.fastq	Cote_dIvoire
SRR34280257	SAMN49688373	S_P079	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280257.fastq	Tanzania
SRR34280258	SAMN49688372	S_P077	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280258.fastq	Tanzania
SRR34280259	SAMN49688284	S_L525	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280259.fastq	Laos
SRR34280260	SAMN49687960	S_C048	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280260.fastq	Cote_dIvoire
SRR34280261	SAMN49688283	S_L520	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280261.fastq	Laos
SRR34280262	SAMN49688282	S_L519	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280262.fastq	Laos
SRR34280263	SAMN49688281	S_L513	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280263.fastq	Laos
SRR34280264	SAMN49688280	S_L502	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280264.fastq	Laos
SRR34280265	SAMN49688279	S_L501	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280265.fastq	Laos
SRR34280266	SAMN49688278	S_L496	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280266.fastq	Laos
SRR34280267	SAMN49688277	S_L494	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280267.fastq	Laos
SRR34280268	SAMN49688276	S_L492	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280268.fastq	Laos
SRR34280269	SAMN49688275	S_L486	/data/pam/team333/jg34/scratch/ITS_trichuris/00_raw/fastq/SRR34280269.fastq	Laos
